skrivsätt|patches 
försvarsspelare|Defense players 
fabulös|fabulous 
fjäderklippning|feather clipping 
tjuvskyttar|poachers 
terrängbil|all-terrain vehicle 
provskjuta|test shoot 
javakaffe|Java coffee 
skatteskuld|tax debt,tax dept 
transportform|form of transportation,transportslag 
kompatibel|compatible 
konsumentvänlig|consumer friendly 
åldersklass|age group,age range 
fiskeindustri|fishing industry 
mulor|mules 
kroppsdelar|body-parts,bodypart 
läkarvetenskap|medical science 
utropare|crier 
nyromantik|New Romance,newly inlove 
fyndmaterial|a find 
gentoxiskt|genotoxic 
anständigt|decent 
orkesterverk|orchestra pieces 
nerläggningshotad|threatened with closure 
krypskytte|sniper,sniping 
omvärdering|reevaluation 
dyrkare|worshiper 
underutnyttjad|under-used 
bestämbar|defineable 
papayafrukt|papaya fruit 
kulturcenter|culturecenter,cultural center 
boskapsskjul|cattle sheds 
sjukvårdssystem|healthcare system 
fetstilt|bold 
finansiering|financing 
röntgenblick|x-ray vision,x-ray sight 
eurovisionschlagerfestivalen|eurovision song contest 
rättegångsombud|court representative 
herdinna|caliper 
skalenlig|to scale 
orienterad|oriented 
frände|friend 
tvårumslägenhet|two room apartment,two rooms apartment 
kamelrygg|Camelback 
mansnamn|male name 
klan|clan 
hopsättning, montering|assembling 
nörd|nerd 
modelljärnväg|railway model 
omfördela|redistribute,reallocate 
kroppsnära|close to body 
gatubelysning|streetlight,street lighting 
energieffektiv|energy-efficient 
könsstympning|genital mutilation 
kombinerad|Combined 
märkeskläder|brand clothes,designer clothes 
dödlighetssiffra|mortality figures 
approximativ|approximative,approximatly 
utforskning|exploration 
judisk-kristna|judo-christian 
inglasad|glassed 
överskåp|top cupboard 
praktiskt|practically,practical 
fysiologi|physiology 
onödigtvis|unnecessarily,unnessecerily 
innervägg|inner wall 
urbefolkning|natives,indigenous population, original inhabitants 
utbetalats|payed out 
gruppordförande|decon 
statsmakt|governmental power 
förbudslagstiftning|legislative ban 
grundtema|basic theme 
bankmedel|financial instrument 
outplånligt|indelible, ineffaceable, ineradicable 
sovjetmedborgare|Soviet citizens 
teknologiskt|technological 
frikostigt|generous 
matkedjor|food chains 
ödeläggelse|mayhem 
hieroglyfskrift|hieroglyphs 
kostnadsfritt|no-fee 
rysk-tjetjenska|russian-chechen 
inskaffa|acquire,aquire 
räddning|salvation,rescue 
innovativ|innovative 
prästman|cleric 
matchboll|match point 
jaktklubb|hunting club 
fågelliv|bird life 
dubbelliv|double life 
askblond|ash blond 
oläslig|unreadable 
överlämnande|hand-over 
kreditera|Credit 
datakonst|computer art 
räddningstjänst|rescue service 
klöverblomma|clower flower 
lagledare|team leader 
hamntjänst|harbour service 
försäkringstagarna|the insured ones 
hjärtklaff|heart valve 
mongoler|Mongolians,mongols 
kraftverksbygge|power plant construction 
snedvriden|skewed,distorted 
opålitlighet|un-reliabilety 
subliminalt|subliminal 
självhjälp|self help 
dagsbehov|daily ration 
sovmorgon|sleep in 
skriftligt|written 
sakuppgift|piece of information 
blodgivning|blood donation,Blood doner 
händelseutveckling|development,events development 
manchesterliberalism|manchesterliberalism 
halogenljus|halogen light 
mastodont|giant 
obehövlig|Unnecessary 
missanpassning|misadaptation 
landminor|landmines 
respektingivande|awe-inspiring 
gasanfall|gas attack 
cykelhandlare|bicycle dealer 
penninghunger|greed 
lotteritillstånd|lottery allowense 
blåa|Blue,provencerade 
justering|adjustment 
möglad|moldy 
vänstergrupp|left wing group 
försäljningsavtal|sales agreement 
lokatt|Lynx 
trafikström|traffic flow 
stigbygel|stirrup 
reseplanen|itinerary 
lutande|sloping 
badvatten|bathing water,Bath water 
paté|paté 
sidenmask|silk worm 
kraftförsörjning|power support 
utbildningsform|educational form 
loggboken|logbook,the log-book 
punkrock|punk rock 
självmordshandling|suicidal act 
framhjulsdriven|front weel drive 
krigsscen|warscene,war scene 
långtidssjuk|long-illness 
eldbegängelse|cremation 
skogsindustri|forest industry 
byrålåda|drawer,desk drawer 
sydtyrolen|South Tirol,south tyrol 
allopatin|allopathic 
biografsalong|movie theatre,Theatre 
motsägelsefullheten|contradictoriness,The contradictoriness 
ekovänlig|eco-friendly 
varigenom|through,because 
mardrömsliknande|nightmarish 
stöldförsäkring|theft insurance 
värphöns|dotter 
överutnyttjad|over exploited 
lackläder|latex 
säkerhetsfråga|question of security,security issue 
hjärnhalva|brain hemisphere 
självexploatering|self-exploitation 
krigsledning|war command 
adoptionsförmedling|adoption agency 
djuruppfödare|breeder,animal breeder 
kalligrafi|calligraphy 
knäskada|knee injury 
maskinteknik|engineering 
trehundra|three hundred 
förrum|vestibule, lobby, waiting room 
ponnyhäst|pony 
odlad|grown,cultivated 
hästhoppning|horsejunping,Horse jumping 
salupris|Sale price 
normalbegåvad|normally gifted,of normal intelligence 
lagerrum|store-room 
bruttopris|gross price 
vältaliga|good speaking,eloquent 
folknöje|public entertainment 
multiplikationstecken|multiplication sign 
seychellerna|the seychelles 
latriner|latrines 
kyskhetslöfte|vow of chastity 
dysfunktionella|Dysfunctional 
lydaktig|obedient 
stenbumling|boulder 
skött|managed 
räddningspatrull|rescue patrol,squad 
kodning|coding 
avreglera|deregulate 
hörlurar|earphone,earphones 
olycksstatistik|statistics of accidents 
kraftkälla|power source 
odisciplinerad|undisciplined,undiciplined 
dessertvin|dessert wine 
sorgår|year of sorrow 
porträttmålare|Portrait painters,portrait painter 
inofficiell|inofficial,inoficial 
åttaårig|eight year old 
koldamm|coal dust,coaldust 
gudlöshet|godlessness,goddless 
djuphet|deepness,depth 
helägda|wholly-owned,fully own 
sopsäck|garbage bag 
informationsmöte|informationmeeting 
krigsskola|Military College 
fullständiga|complete 
penningtransaktion|monetary transaction 
mottagningstid|reception time 
tanzania|Tanzania 
handikappning|Disability 
grundvattenstånd|basic water level 
temperaturskillnad|temperature difference 
beställningsarbete|contract work 
viljekraft|willpower 
lastplats|loading dock 
samhällsförhållande|mottagre 
diamantsmycke|diamond jewelery 
fullbelagd|fully booked 
påbörjad|initiated 
kivi|kiwi 
hawaiisk|hawaiian,hawaian 
helgdagskläder|Sunday clothes 
hormonbehandlat|hormoneinjected 
orenheter|impurity 
bekymra|to worry, be concerned 
själviskt|selfish 
vändningsradie|Turn-radius 
stomatit|stomatitis 
skidutrustning|ski equipment,skiing equipment 
Stenbock|Capricornus 
obegränsat|unlimited 
termometerskala|thermometer scale 
galoppsport|horse racing 
tillräcklighet|adequacy 
samhällsfunktion|public function,societal function 
regeringschef|head of goverment,head of government 
visad|shown 
beslutsamt|decisively 
snöfläck|patch of snow,patches of snow 
uttrycksbehov|need for expression 
sjunktimmer|stocks, or sunken timber 
smörgåspaket|sandwich pack,a pack of sanwiches 
tobakskonsumtion|tobacco consumption 
cigarrettglöd|cigarette glow 
vattentryck|water pressure 
allergisjuk|allergic,allergi 
nedsmutsande|pollutant,polluting 
isärskruva|screw apart 
suspensivt|suspensive 
oljeraffinaderi|oil refinery 
hönsfoder|henfeed 
leveransavtal|delivery contract 
informationssökning|information search,search for information 
guldglänsande|golden 
världserövring|world conquest 
namnsdagsbarn|namesday child 
klassmedvetenhet|class consciousness 
landsförvisning|deportation,exile 
ögonbesvär|eye irritation; eye problems 
svagsinthet|feeble-minded 
uteservering|Outdoor serving area 
försäkringsförmedlare|insurance broker 
talövning|speechpractise,speech lesson 
handelspartner|trading partner,trade partner 
sabotageförsök|sabotage attempt 
kriszon|crisis zone 
skyddsmekanism|Safety mecanism,safety mechanism 
friskluft|fresh air 
dopingprov|drug test 
företagande|entrepreneurship 
västerlänning|westerner,westerners 
järnaffär|Iron store 
kungariket|kingdom,the kingdom 
överkompensera|overcompensate 
linjefartyg|line vessel 
endimensionell|one dimensional 
stillahavsområdet|Pacific Ocean region 
björnbärsbuske|blackberry bush 
synkronisering|synchronising,synchronisation 
kannibalfolk|cannibal people 
motsvarig|equivalents 
mumifiering|mummification 
ickediskrimineringsklausul|nondiscrimination clause,antidiscrimination clause 
svenskfödd|Swedish-born 
sydöst|Southeast 
hovliv|court life,life at court 
torrmjölk|dry milk 
matvara|food product 
avrustning|disarmament,disarnament 
knivarna|knives 
härkomstort|towncity of origin / 
gastub|gas cannister 
kondoleanser|condolences 
tandfyllning|tooth filling 
produktionsanläggning|production plant,Production Facility 
upprepande|recurrence,repeatingly 
italiensktalande|Italian speaking 
gylfknäppning|button fly 
vingslag|wingflap,wingstrokes 
palmolja|palm oil 
vidvinkelobjektiv|wide angle lens 
nöjesresa|pleasure trip 
facklor|torches 
fiskarhustru|fisherman&amp;#39;s wife 
kapitalvinst|Capital gain 
återkräva|reclaim,prompt 
ödeläggande|devastating 
potatisstärkelse|potato starch 
tomtenisse|santas little helper,Gnome 
texttolkning|interpretation of text 
åsamka|inflict 
vantskruv|turnbuckle 
skolsyster|school nurse 
asylsökande|asylum seeker 
hämndkänsla|feeling of revenge 
ohotad|unthreatened 
förebyggande|prevention,preventive 
tidslinje|time-line 
blixtreportage|flash report 
registrerad|registered 
processionsordning|order of procession 
träspjut|spear,wooden spear 
insjöfisk|freshwater fish 
pizzabageri|pizza bakery 
proffsboxare|professional boxer 
träindustri|wood industry 
rivningshotad|planned for demolition 
rättspsykiater|court psychiatrist,forensic psychiatrist 
övertalningsförmåga|Persuasive talent 
förvildas|bewildered 
knivspets|tip,knife edge 
gudstjänstbesökare|worshippers 
handskuren|hand cut,carved by hand 
svagt|vague, low, weak 
snatteribrott|shop lifting 
svarskuvert|return envelope,reply envelope 
ångestskapande|stressfull 
nöjestillställning|entertainment 
stenhus|stonehous 
välunderrättad|well-informed 
uppskjuten|postponed 
glosbok|vocabulary book,lexikon 
förklä|disguise 
sittdyna|cushion 
fjärrvärmenät|district heating network 
sierska|prophetess 
äktenskapsregister|marriage records 
barnbassäng|children&amp;#39;s pool 
duschkabiner|shower cubicle 
utnämning|appointment 
tyngdlyftining|weight-lifting,weight-training 
alkemister|alchemist 
biomedicin|Biomedicine 
galapagosöarna|Galapagos Islands 
ursköljning|rinsing 
hundkoppel|leash,leach 
eufori|euphoria 
kärnkraftsanläggningar|nuclear power plant,nuclear power plants 
morsning|howdy 
förtursrätt|priority to 
palestinska|Palestinian 
fängelselagen|the prison law 
åta|commit 
sydkoreansk|South Korean 
fastighetsaffärer|real estate transactions 
införlivning|incorporation 
klädd|dressed 
flygförbudszonen|no-fly zone 
personalminskning|job cuts,redundancy 
centralamerika|central America 
icke-fullständig|incomplete 
dussintals|dozens,dozen 
ledande|leading 
luftström|air stream,air-currence 
läsvärde|reading value 
magistertitel|Masters degree 
transtillstånd|trance,state of trance 
blodfläckad|blood-stained 
tjuvjakt|poaching 
blixtinkalla|summon urgently,call up urgently 
helvit|all-white 
napalmbomb|napalm bomb,occurs 
tillverkad|manufactured 
internetvänliga|internet-friendly 
utgivningsdag|release date 
byggnadsfirma|construction company 
havsyta|sea level 
andrahandsvaror|second-hand 
klippare|mower 
djupandning|deep breathing 
äppelblomma|apple flower 
lönngång|secret way,secret passage 
jätteföretag|giant enterprise 
kamratgrupp|peer group 
mjölksocker|lactose,milk sugar 
förnuftsmässig|rational 
bankränta|bank interest,bank rate 
kursbok|textbook 
dominerad|dominated 
härbärge|hostel,implication 
afghanska|afghani 
fulltränad|fully trained 
frihandelsområde|free trade zone 
delande|sharing,development 
fotolaboratorium|Photolab 
egentillverkad|self-made 
strypare|stranglerer 
droghandel|drugdealing 
överkänsligt|hyper sensitive 
euron|the euro,despite 
sammanträffade|coincident,coincidence 
duschdraperi|shower curtain 
privatkund|personal customer 
pärlemorknapp|mother-of-pearl button 
kungahuset|royal family,the royal family 
tankeansträngning|mental effort 
tankefrihet|freedom of thought,freedom of ideas 
skymningstimme|dusk,twilight hour 
pudersocker|powder sugar,powdered sugar 
fotbollshuliganer|soccer hooligans 
kärleksförhållande|love affair 
gruppledare|group leader 
förhandlingslösning|currenly,negociated solution 
gödslingsmedel|Fertilizer 
fettkvantitet|fat quantity 
sexslaveriet|the trafficking 
storrengöring|deep clean 
skattefiffel|tax cheating 
översättarinna|female interpreter 
hoppsan|oops,uh oh 
konfigurera|configure,configurate 
majssirap|corn syrup 
konstigheter|oddities 
sydsydväst|south-south-west,south-southwest 
utanförskap|alienation 
budgetaspekt|expensises 
hungrande|starving 
våldsamhet|violence 
republikan|republican 
kyrkopolitik|church politics 
pappskiva|cardboard 
avvattna|Drain 
omklassificerats|reclassified 
ungdomsvän|childhood friend 
producerad|produced 
finansavdelningen|department of finance 
fiskskinn|fish skin 
ungdomsförfattare|youth&amp;#39;s author 
vapentjänst|military service 
nystekt|newly fried,fresch roasted ? 
miljömärke|eco-labels 
barnomsorgsmöjlighet|child care facilities 
isborr|icedrill,ice drill 
nedgrävning|burial,deposition 
kyrkobesökare|churchgoer,church visitor 
gudsförnekelse|denial of God 
reaktivt|reactive 
tryckutrustning|pressure equipment 
industriförbundet|industrial union 
festklädd|dressed up 
paralympics|paralympics 
risktagning|risk-taking 
missbelåtenhet|dissatisfaction 
sockerskörd|sugar harvest 
sommarturist|summer tourist 
gangsterfilm|Gangster movie 
pilspets|arrowhead,arrow head 
fundamentalistisk|fundamentalistic 
eu-motståndare|EU- opponents 
reaktivera|reactivate 
klappstol|foldable chair,folding chair 
innertak|ceiling 
bergborrning|rock drilling,mountain drilling 
kastsystemet|cast system,the castsystem 
skoltidning|schoolpaper,school magazine 
efterbrännkammare|afterburner 
havsvind|sea breeze 
stenkyrka|stone church 
lättförtjänt|easily earn,an easy dollar 
koffeinhalt|caffeine content 
primärkälla|primary source,primordial source 
streckkoder|bar codes 
polisbefäl|police chief 
intagningsförfarande|admission procedure 
startplatta|start pad,Starting pad 
resurseffektiv|resource-efficient 
bombhot|bomb threatbomb threats /,bomb threats 
timmerhus|log cabin 
kontaktgrupper|contact group 
tilldelades|was awarded,loli 
vinstmarginal|profit margin 
riskfylld|risky 
villaområde|residential area 
trendskapare|trendsetter 
matkultur|food culture 
boskapsgård|livestock farm,reticence 
skilsmässofrekvens|divorce frequency 
skiljning|separation 
rättegångssalar|courtrooms 
skördefolk|harvesters 
dimridå|curtain of mist 
heltidsarbete|full-time work,full time job 
famlar|groping,fumbling 
bergformation|mountain 
odödlighet|immortality 
zebrarandig|zebra striped 
orenat|Unpuryfied 
anpassningsprocesserna|processes of adjustment,readaptation processes 
skogsträd|forest tree 
